Gene Name,Accession,EntrezGeneID,Description,MitoCarta2_List,Matrix,IMS,"Log2-AVE: Abundance: F2: 126, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 126, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 127C, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 127C, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 127N, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 127N, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 128C, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 128C, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 128N, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 128N, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 129C, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 129C, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 129N, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 129N, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 130C, Sample, High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 130C, Sample, High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 130N, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 130N, Sample, NR High Fat (Diet), Input (Fraction)","Log2-AVE: Abundance: F2: 131, Sample, NR High Fat (Diet), Input (Fraction): Normalized to: Abundance: F2: 131, Sample, NR High Fat (Diet), Input (Fraction)",NR+HFD/HFD Protein Expression Log2FC,NR+HFD/HFD Protein Expression pvalue,NR+HFD/HFD Protein Expression p_adjusted
,A0A087WS16,,,False,False,False,0.1935716821849649,0.12230491056015858,-0.2823280282229872,0.13966770485708757,0.2996470029703975,0.0699010728159486,0.09874202422266887,-0.15003208330602558,-0.3944134344488921,-0.09706085163331846,0.00015148010571710557,0.9992133226071785,0.9998793602834262
,E9PWQ3,,,False,False,False,0.04222473061921672,-0.2453758956588148,-0.016711641993954807,0.128310788349971,0.21340141940150126,-0.060319154839946876,0.23114076170708575,-0.022440406859434603,-0.03631701440901214,-0.23391358631661952,-0.1450096927291552,0.1703663169539391,0.9531211440401544
Atp5f1b,P56480,11947.0,"ATP synthase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1b PE=1 SV=2",True,True,False,0.06935956754395711,0.07700715752341303,-0.041332784395564204,-0.0445271956281168,-0.04896053965378577,-0.2462133332784333,-0.12082076258129071,0.03776043185282241,0.10979551392052755,0.2079319446964476,0.03982429728327226,0.6522447834704461,0.958652782542839
Ckmt2,Q6P8J7,76722.0,"Creatine kinase S-type, mitochondrial OS=Mus musculus OX=10090 GN=Ckmt2 PE=1 SV=1",True,False,False,-0.031220315488322825,0.058321665184225324,-0.08318807544524098,-0.06382023625473998,-0.0660501298031626,-0.3438424745262587,-0.23357673447620186,0.12658294079341736,0.20341832530957937,0.4333750347066889,0.11408896834843213,0.4459690846586286,0.9531211440401544
Tnnt3,A0A0R4J1B1,21957.0,"Troponin T, fast skeletal muscle OS=Mus musculus OX=10090 GN=Tnnt3 PE=1 SV=1",False,False,False,0.14655047130669807,0.051040165254722325,0.07147463815985411,0.12841547037258394,0.04498744493574769,-0.13543287857735287,0.13187481400281875,-0.06587097275089882,-0.05854465976439549,-0.3144944929397848,-0.16497776843642384,0.06768961326206098,0.9531211440401544
Tnnt3,A2A6I3,21957.0,"Troponin T, fast skeletal muscle OS=Mus musculus OX=10090 GN=Tnnt3 PE=1 SV=1",False,False,False,0.11621943899071852,0.13301237219183015,0.09881058286595135,0.06881689795519463,-0.20331924766179554,0.32719903609344314,0.09616797827641044,-0.17594644848384888,-0.32375183213416925,-0.13720877809372567,-0.08162737984176864,0.5494577183708176,0.958652782542839
Des,P31001,13346.0,Desmin OS=Mus musculus OX=10090 GN=Des PE=1 SV=3,False,False,False,-0.019183279341591586,0.017504501701449016,-0.07415973602360104,0.03842198367182803,0.012705253044350329,-0.17555830514361404,-0.08187828528648922,0.04053986762048467,0.03471213347854629,0.2068958662786624,0.03850377974375263,0.5760563692885277,0.958652782542839
Ldb3,E9PYJ9,24131.0,LIM domain-binding protein 3 OS=Mus musculus OX=10090 GN=Ldb3 PE=1 SV=1,False,False,False,-0.2954616474177385,-0.1531986382226318,-0.07213890877565987,-0.04271222463307289,-0.047944640383631665,0.026225624657547186,0.04868753971641837,0.12994702302105843,0.15315839121596397,0.25343748082174855,0.09267128723559814,0.3881527294186041,0.9531211440401544
Tpm3,A0A0R4J1P2,59069.0,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1,False,False,False,0.29044494249699504,-0.1999298633997606,-0.03563704708740367,0.2533169229873735,0.5035142017208933,-0.11732120699795523,0.06975983041094302,-0.3406289016925932,-0.3334676207552505,-0.0900512576832515,-0.09490229884612784,0.6193562020573072,0.958652782542839
Mb,P04247,17189.0,Myoglobin OS=Mus musculus OX=10090 GN=Mb PE=1 SV=3,False,False,False,0.15041523910173993,0.12367296181134257,-0.1456594265549711,-0.12382706373595909,0.005016257782457956,-0.4820469006451571,-0.23896866943559836,0.031229448524095815,0.357085210339811,0.3230829428122437,0.1307241888402782,0.4548683954758128,0.9531211440401544
Ldb3,Q9JKS4-3,24131.0,Isoform 3 of LIM domain-binding protein 3 OS=Mus musculus OX=10090 GN=Ldb3,False,False,False,0.042038674309585744,0.10403678393821902,-0.1732950806050928,0.1160198372671557,-0.18751801871428775,-0.025764948964893897,0.012118488863998245,0.13610046930877484,0.02881168467791717,-0.05254789008137717,-0.05319295565776887,0.4880046190645383,0.9531211440401544
Tpi1,P17751,21991.0,Triosephosphate isomerase OS=Mus musculus OX=10090 GN=Tpi1 PE=1 SV=4,True,False,False,-0.07675004179518119,-0.05466371830217298,0.06125905973402901,-0.012730842144049959,-0.024090273049097277,0.06954261695776331,-0.013841217678407958,0.02769339499976553,0.010080881995593316,0.01350013928175997,0.005747858753538181,0.8580631889799369,0.973773044606868
Ahnak,E9Q616,66395.0,AHNAK nucleoprotein (desmoyokin) OS=Mus musculus OX=10090 GN=Ahnak PE=1 SV=1,False,False,False,-0.12647418703022595,-0.03880991079112128,-0.10582207318205761,-0.006533160478049638,0.21393642712387262,-0.050828964066973015,-0.05291033282929192,0.19581288923622608,-0.06170324168117247,0.03333255369877541,0.03837074571335606,0.6329280635269825,0.958652782542839
Eno1,P17182,13806.0,Alpha-enolase OS=Mus musculus OX=10090 GN=Eno1 PE=1 SV=3,False,False,False,-0.016740040903620468,-0.023290273261276084,0.03897390593779271,0.0385083400686792,-0.02938134538946713,0.05915520401956442,0.024743399220602313,0.037214240750293115,-0.05058113236020745,-0.07860229808234998,-0.04907993802949662,0.08936127289510584,0.9531211440401544
Aldoart1,Q9CPQ9,353204.0,Fructose-bisphosphate aldolase OS=Mus musculus OX=10090 GN=Aldoart1 PE=1 SV=1,False,False,False,-0.11780186877389198,-0.09663661935011447,-0.01800737925049134,-0.18078857563845752,-0.11607578922718176,0.026582635923334763,-0.009495478881083486,0.09185100661358092,0.16687020846195288,0.25350186012235554,0.09369691837213807,0.3094468021441285,0.9531211440401544
Tpm3,E9Q5J9,59069.0,Tropomyosin alpha-3 chain OS=Mus musculus OX=10090 GN=Tpm3 PE=1 SV=1,False,False,False,,,,,,,,,,,,,
Synpo2l,B2RQK7,68760.0,Synaptopodin 2-like protein OS=Mus musculus OX=10090 GN=Synpo2l PE=1 SV=1,False,False,False,-0.026849411376492327,-0.013920696059688709,0.008303454889585282,0.0688093902538256,0.02396506701924217,-0.005419121678183814,0.014152400742700522,-0.051360954159822114,0.023214739989599664,-0.040894869620764496,-0.0052219521399184295,0.8316402894162596,0.972156922917728
Ak1,Q9R0Y5,11636.0,Adenylate kinase isoenzyme 1 OS=Mus musculus OX=10090 GN=Ak1 PE=1 SV=1,False,False,False,-0.03515128668018086,-0.013455105202885065,0.030065899556324993,0.047167082962404905,-0.045831358821343926,0.07282619604564111,0.05014669372839364,-0.013538482423992804,-0.027593061295167587,-0.06463657786921395,-0.03147596285718386,0.3132429824703056,0.9531211440401544
Acaa2,Q8BWT1,52538.0,"3-ketoacyl-CoA thiolase, mitochondrial OS=Mus musculus OX=10090 GN=Acaa2 PE=1 SV=3",True,True,False,0.07481232580392039,0.1338849797694195,-0.03573691813251578,-0.05715955611485768,-0.08429762396974105,-0.3908715515400445,-0.20193733919293244,0.12315627090148418,0.1565822291124519,0.28156718336281905,0.03874608669396125,0.7751657471490693,0.9653548045707077
Synpo2,Q91YE8,118449.0,Synaptopodin-2 OS=Mus musculus OX=10090 GN=Synpo2 PE=1 SV=2,False,False,False,0.10804461345860439,0.019018101512486396,0.030395331698342076,0.005237027746218814,-0.06697483516474279,0.0008263936491221813,0.022724022575349778,-0.018201912352990846,-0.006619839053071175,-0.0944489040693206,-0.05927963325021004,0.08711193930716159,0.9531211440401544
Mdh2,P08249,17448.0,"Malate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Mdh2 PE=1 SV=3",True,True,False,0.06047608153263084,0.07682383576880802,-0.028202235967324185,-0.05001385105579459,-0.024431949774092132,-0.21895239750479156,-0.12227480374642141,0.041989881956192576,0.08411066617842522,0.18047477261238498,0.03920997091229026,0.6174388751680142,0.958652782542839
Eef1a2,P62631,13628.0,Elongation factor 1-alpha 2 OS=Mus musculus OX=10090 GN=Eef1a2 PE=1 SV=1,False,False,False,-0.035191893615280634,0.08204039402690633,0.0488082584123255,0.018686363052413668,-0.05825375289098744,-0.0027421376757192917,-0.045061490628077294,-0.0054160572753740865,0.017569417145718802,-0.020439100551916667,0.007269928021598915,0.8080156909275038,0.9684597410402442
Tf,Q921I1,22041.0,Serotransferrin OS=Mus musculus OX=10090 GN=Tf PE=1 SV=1,False,False,False,0.03689208902525998,-0.05461787371481819,0.018544266021818245,-0.02906058833682046,0.012098025464256423,-0.025419843557813238,0.14516146298202415,0.21508263702002495,-0.023206194107467937,-0.29547398079646037,-0.15464794668492204,0.06195550072414673,0.9531211440401544
Slc25a4,P48962,11739.0,ADP/ATP translocase 1 OS=Mus musculus OX=10090 GN=Slc25a4 PE=1 SV=4,True,False,False,-0.012913701771900321,0.06387134813901518,-0.01246674825429217,-0.06721698129123688,-0.08064727967925833,-0.1772114888645966,-0.16582144876471006,0.10853574326503512,0.12808130890143588,0.2157892483204975,0.059953254726839586,0.4941514753954771,0.9531211440401544
Ldb3,Q9JKS4-6,24131.0,Isoform 6 of LIM domain-binding protein 3 OS=Mus musculus OX=10090 GN=Ldb3,False,False,False,-0.00010873611428863228,0.04561351164384764,-0.049925852751850464,0.015784074871044496,-0.03837648011362749,-0.0003055479655209581,-0.04501545179021793,0.07338436252039049,0.023302513471050723,-0.024352393770842085,0.0023526413059659747,0.9332717337924479,0.9861012035455873
Myh7b,A2AQP0,668940.0,Myosin-7B OS=Mus musculus OX=10090 GN=Myh7b PE=3 SV=1,False,False,False,-0.12099189856267323,-0.25790558579898626,-0.11625302571594709,-0.0721545358455069,-0.062124672409272996,-0.054836912508539726,-0.3805097362716303,0.12549457519364005,0.3529863356079357,0.5862954563109799,0.2257658484808468,0.2315563398933475,0.9531211440401544
Vdac1,Q60932,22333.0,Voltage-dependent anion-selective channel protein 1 OS=Mus musculus OX=10090 GN=Vdac1 PE=1 SV=3,True,False,True,0.03911833160196032,0.10275140178814546,-0.03458883969501514,-0.0225504289154852,-0.05550770179342379,-0.16435522204068498,-0.12833752243535912,0.04037539081713781,0.11405207419426588,0.10904251647846053,0.04239322745070488,0.5274949999702108,0.958652782542839
Ugp2,Q91ZJ5,216558.0,UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus OX=10090 GN=Ugp2 PE=1 SV=3,False,False,False,0.08975526198658379,0.028976496339712554,-0.07024653509241752,0.17521086184146384,-0.08737052060970107,-0.0497808821915946,-0.0013258671979130554,-0.05555322948098684,-0.11349511969950576,0.08382953410436045,-0.05513619682269173,0.378739416837483,0.9531211440401544
Pvalb,P32848,19293.0,Parvalbumin alpha OS=Mus musculus OX=10090 GN=Pvalb PE=1 SV=3,False,False,False,0.2529182167737787,0.09794099484794927,-0.22335060645323246,-0.32971758579315136,0.3119651195994777,0.1497048501445395,-0.17013602524778904,-0.11814704503652962,-0.05138419338485534,0.08020627454980023,0.23537321830276703,0.07527953089732195,0.9531211440401544
Cmya5,E9QLJ0,76469.0,Cardiomyopathy-associated protein 5 OS=Mus musculus OX=10090 GN=Cmya5 PE=1 SV=1,False,False,False,-0.017830605054871995,0.010377309461349071,-0.01633087043204462,0.02030979818794698,-0.06043792434254236,-0.02675028594403095,0.05298436506425119,0.011175279429275875,0.04105727173482343,-0.01455433810416551,-0.02012318687782475,0.3777954129278245,0.9531211440401544
,A0A571BEC9,,,False,False,False,-0.055695759579961646,0.036050824219918454,-0.012514262846083923,0.09846487454160702,-0.12033812046738035,-0.06259740322076901,0.011275583156871605,0.24988977508750487,-0.07873146244713602,-0.06580404844454968,-0.11656808414397091,0.0875687592505216,0.9531211440401544
Myoz1,Q9JK37,59011.0,Myozenin-1 OS=Mus musculus OX=10090 GN=Myoz1 PE=1 SV=1,False,False,False,0.02268927916849428,0.020307537295112255,0.01628625255995253,0.02061273512165407,-0.029807941748293487,0.034194686441651356,0.03496037144044806,-0.019922698883938494,-0.002974347409441691,-0.09634587398564065,-0.02985037576264453,0.26415349418289596,0.9531211440401544
Tnni2,P13412,21953.0,"Troponin I, fast skeletal muscle OS=Mus musculus OX=10090 GN=Tnni2 PE=2 SV=2",False,False,False,-0.04502028767132593,-0.01958821460531368,0.06953820142003053,0.01697604583956469,-0.07157426870310779,0.06733975113264101,0.02958450498722698,0.007067975327652576,0.00033974162684202724,-0.05466344935421219,-0.031258575961259895,0.33611361206880136,0.9531211440401544
Eef2,P58252,13629.0,Elongation factor 2 OS=Mus musculus OX=10090 GN=Eef2 PE=1 SV=2,False,False,False,-0.06903630341536449,-0.005868569055838435,-0.019316903113770323,0.002429211652827945,-0.021214665138270306,0.022443318623320607,0.016848511518002596,-0.015037250528044055,0.03403558227483039,0.05471706718233449,0.033645093554545015,0.1303063708799985,0.9531211440401544
Ampd1,Q3V1D3,229665.0,AMP deaminase 1 OS=Mus musculus OX=10090 GN=Ampd1 PE=1 SV=2,False,False,False,0.03151679696898846,0.03191581001459376,0.10250418718022836,0.0018317922388355612,-0.01931117292226503,0.10640113592463507,0.07913419643326058,-0.07264595485638914,-0.13496460560265078,-0.12638218537925283,-0.056936407185972725,0.33582909634675,0.9531211440401544
Hsp90ab1,P11499,15516.0,Heat shock protein HSP 90-beta OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=3,False,False,False,-0.09224330999145636,-0.03268246437831834,-0.023811076808636145,0.02801542789423017,-0.002505036214714096,0.00042536134354698163,-0.011334910784635,0.015925000434089398,-0.0044653982875271225,0.12267640679341163,0.033379547702561393,0.35966369036696016,0.9531211440401544
Hspg2,B1B0C7,15530.0,Basement membrane-specific heparan sulfate proteoglycan core protein OS=Mus musculus OX=10090 GN=Hspg2 PE=1 SV=1,False,False,False,0.03396652932804045,-0.016515969005872932,-0.021847350746961425,0.033581907128047206,-0.029818532477065673,-0.0172891148421499,-0.0006851591563208359,0.07569897281065074,-0.04191331314628499,-0.01517796989208442,-0.048285959745382814,0.0245652090036085,0.9531211440401544
Hspd1,P63038,15510.0,"60 kDa heat shock protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspd1 PE=1 SV=1",True,True,False,0.031258116049642126,0.033290598734133425,-0.01090916019466448,-0.07144131945535115,-0.06307738347161518,-0.23277949656524655,-0.1361153720366186,0.10619832226286263,0.12281851097217356,0.22075718370469843,0.03240376534965464,0.7236056289610246,0.959180834571492
Hspa8,P63017,15481.0,Heat shock cognate 71 kDa protein OS=Mus musculus OX=10090 GN=Hspa8 PE=1 SV=1,False,False,False,0.00985118723323275,0.00313718485370984,-0.02127847969851615,0.031821332312850004,0.01634537352597043,0.03497285637750025,0.025297802152017823,-0.014814667578324503,-0.05673832432214887,-0.028594264856272034,-0.012350869768500061,0.543452255410452,0.958652782542839
Ca3,P16015,12350.0,Carbonic anhydrase 3 OS=Mus musculus OX=10090 GN=Ca3 PE=1 SV=3,False,False,False,0.08740996794134048,-0.16468398297254083,0.05297112028067019,-0.05558353010804851,-0.17324768767486987,0.10278427097380138,-0.02942460934768576,-0.11971521537888918,0.23581257463614236,0.06367709165007085,0.025736906645043335,0.7770660849110084,0.9653548045707077
Gys1,Q9Z1E4,14936.0,"Glycogen [starch] synthase, muscle OS=Mus musculus OX=10090 GN=Gys1 PE=1 SV=2",False,False,False,-0.0871742870708303,0.02123206011877521,-0.03727204712558496,-0.01778705863021557,-0.0196910042622509,-0.02302131491443049,-0.06578697867307604,0.0490903751713887,0.06212571103359288,0.11828454435263502,0.06357199853132797,0.11083060141057714,0.9531211440401544
Hbb,A8DUK4,100503605.0,Beta-globin OS=Mus musculus OX=10090 GN=Hbb-bs PE=1 SV=1,False,False,False,-0.37068892637772777,-0.07567665647744093,-0.13042133750703933,0.09787956252493935,-0.21780622551379913,-0.2603055924005382,-0.08959613701925484,0.5417245287303718,0.35984797700795745,0.14504280703252803,-0.019559076140516395,0.9212981794907156,0.9844432034143948
Immt,E9Q800,76614.0,MICOS complex subunit MIC60 OS=Mus musculus OX=10090 GN=Immt PE=1 SV=1,True,False,False,0.10527966627182117,0.08117541496251413,-0.04126510689650864,-0.0003107178171788405,-0.01814306240365937,-0.1871362193221966,-0.07232342204981457,0.0073508747965806975,0.023838994863208285,0.10153357759524084,0.0005074822780414933,0.9934074936687329,0.9994591489110842
Ogdh,Q60597,18293.0,"2-oxoglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ogdh PE=1 SV=3",True,True,False,0.04831698177887134,0.07401476384300842,-0.04580935983870127,-0.04061621356795442,0.024863331820732526,-0.13425105654518177,-0.09747401519094723,0.005021745380309639,0.030249784093705046,0.13568403822614705,0.05222434457536664,0.3367370393409482,0.9531211440401544
Anxa6,P14824,11749.0,Annexin A6 OS=Mus musculus OX=10090 GN=Anxa6 PE=1 SV=3,False,False,False,-0.025762589726824103,-0.005492376780647845,-0.016614561658951033,-0.04478663543407002,0.02783112597703763,0.02147036345293607,-0.0731823851503588,0.09544766517083936,-0.0004188863349092742,0.02150828048496045,0.025959402719748326,0.4051761642786238,0.9531211440401544
Got2,P05202,14719.0,"Aspartate aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Got2 PE=1 SV=1",True,True,True,0.09763760994747983,0.09854850116547276,-0.05738987093758041,-0.042634420179258115,-0.02599844231279924,-0.25104262269887023,-0.11107233381297377,-0.01311771856063082,0.07093387868589396,0.23413541870326426,0.05063069341718496,0.5798229388971325,0.958652782542839
Vcp,Q01853,269523.0,Transitional endoplasmic reticulum ATPase OS=Mus musculus OX=10090 GN=Vcp PE=1 SV=4,False,False,False,-0.014822513585231789,0.007383747057261303,-0.029239462441342567,0.04602559501313941,-0.018652237115201586,0.05431568851916957,0.09027623171230914,-0.030865426034067056,-0.038921047707979994,-0.06550057541804577,-0.024549769865920723,0.4593079087290898,0.9531211440401544
Smtnl2,Q8CI12,276829.0,Smoothelin-like protein 2 OS=Mus musculus OX=10090 GN=Smtnl2 PE=1 SV=1,False,False,False,-0.14117817774695318,-0.16126130810533112,0.003637254668499068,-0.02472452601078068,-0.02372654526766027,-0.016666580503061468,-0.07168408671553728,0.020039227028298967,0.2320383443217704,0.18352639833076623,0.08556412351059137,0.3054645862340408,0.9531211440401544
Idh2,P54071,269951.0,"Isocitrate dehydrogenase [NADP], mitochondrial OS=Mus musculus OX=10090 GN=Idh2 PE=1 SV=3",True,True,False,0.15956226904152437,0.2152283558011998,-0.08705768942214576,0.07681591357430584,0.028110466843825677,-0.5287646233107015,-0.21231980683719165,-0.10437222793235712,0.22446573933038394,0.22833160291115817,0.06694861663034607,0.6869077257320354,0.958652782542839
Phka1,A2AI89,18679.0,Phosphorylase b kinase regulatory subunit OS=Mus musculus OX=10090 GN=Phka1 PE=1 SV=1,False,False,False,-0.010942107441799465,-0.05434835318307485,-0.014897907772255081,0.049557468399202165,-0.05530029532989644,0.10559704265713776,0.04527013353790288,-0.019323144769392897,-0.0791114924990115,0.03349865640118743,-0.019865776781463042,0.6146697589733088,0.958652782542839
,D3Z041,,,False,False,False,0.001004561333926901,0.07772568708515237,-0.020568422909619244,-0.0671716153103965,-0.15102382845123152,-0.3686624337749169,-0.1613404018949236,0.22819553050407748,0.2050799020883609,0.2567610213295737,0.007952139310774698,0.9539091232840448,0.9924816079196527
Acat1,Q8QZT1,110446.0,"Acetyl-CoA acetyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Acat1 PE=1 SV=1",True,True,False,0.0304204993162962,0.11790364944961951,-0.041015391650097044,-0.07319374906453469,-0.061518417973459805,-0.3868989484764658,-0.21013390576240276,0.14167519183428112,0.1850598111703139,0.29770126115644047,0.06089894213058109,0.6589424952319385,0.958652782542839
Acadvl,P50544,11370.0,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadvl PE=1 SV=3",True,True,False,0.14507481716648485,0.13916895946709573,-0.03476280846860291,-0.07739495050777734,-0.031773866007450025,-0.339504910907209,-0.1418918611673039,-0.021835764098115718,0.1306113248398475,0.23230905968302729,0.0523242268301253,0.6514182109498965,0.958652782542839
Atp2a2,O55143-2,11938.0,Isoform 2 of Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Mus musculus OX=10090 GN=Atp2a2,False,False,False,-0.2130131262740509,-0.2987165040301445,-0.12046036139314431,0.27181581053340764,0.5848258808208158,-0.5808959122831787,-0.2565467359060669,-0.0439221986182865,0.25884096035863635,0.3980721867920174,0.14485064466325748,0.5613998020774277,0.958652782542839
